name1,name2,name3,name4,name5,mean_cp,mean_odds,uniq_a,uniq_b,shared,score,treeLevel
"Obesity, Morbid (dsyn)",PROCESS_OF,cohort (humn),LOCATION_OF,ERBB2 gene|ERBB2 (aapp),1.54e-09,55.64,13,15,0,24.27,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),2.59e-06,31.69,25,9,0,12.24,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (humn),4.15e-29,30.74,25,194,0,28.22,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),3.37e-10,29.47,25,17,0,28.56,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),2.76e-19,30.74,25,29,0,46.55,11.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),1.99e-10,32.92,25,14,0,21.84,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),ISA,Heart failure (dsyn),1.06e-06,28.73,25,12,0,17.76,5.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Disability NOS (patf),9.81e-23,27.55,25,48,0,38.02,11.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (humn),1.51e-19,30.94,25,29,0,46.55,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),4.15e-29,27.99,25,98,0,31.38,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),2.33e-09,26.65,25,24,0,47.04,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Long-Term Survivors (podg),1.76e-07,33.06,25,10,0,14.0,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),AFFECTS,Pathogenesis (patf),1.21e-08,25.42,25,37,0,41.89,7.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),6.73e-09,27.22,25,20,0,36.0,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (humn),4.15e-29,28.87,25,94,0,31.65,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Coronary heart disease (dsyn),2.34e-06,34.67,25,8,0,10.56,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Population Group (humn),3.13e-13,31.54,25,19,0,33.44,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Survivors (humn),1.2e-11,28.69,25,21,0,38.64,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Death (finding) (fndg),2.78e-09,33.87,25,12,0,17.76,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),2.63e-09,41.59,25,10,0,14.0,21.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Cancer Survivor (podg),8.18e-08,34.18,25,10,0,14.0,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Atherosclerosis (dsyn),2.25e-11,28.5,25,21,0,38.64,21.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),2.69e-13,30.1,25,21,0,38.64,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),9.02e-17,28.23,25,32,0,44.53,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,modern society (popg),3.53e-08,35.59,25,10,0,14.0,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,End stage renal failure (dsyn),4.17e-29,34.56,25,39,0,41.03,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,follow-up (hlca),4.15e-29,38.53,25,44,0,39.2,11.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",4.15e-29,31.41,25,113,0,30.53,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Myocardial Infarction (dsyn),2.75e-06,28.94,25,11,0,15.84,11.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Vitamin D Deficiency (dsyn),4.17e-06,28.66,25,11,0,15.84,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Japanese Population (popg),5.59e-07,29.13,25,12,0,17.76,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,African American (popg),1.18e-10,27.02,25,25,0,50.0,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,"Recipient, Transplant (podg)",4.15e-29,32.69,25,87,0,32.18,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetic (fndg),6.16e-16,27.68,25,33,0,43.94,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (humn),9.13e-27,30.42,25,41,0,40.24,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,High Risk Populations (popg),8.87e-14,30.59,25,21,0,38.64,1.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Diabetes Mellitus, Insulin-Dependent (dsyn)",5e-11,28.25,25,21,0,38.64,9.0
Polycystic Ovary Syndrome (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Cessation of life (orgf),4.15e-29,29.2,25,1021,0,25.61,11.0
Entire proximal femur (blor),LOCATION_OF,Scanning (diap),USES,Calcium (bacs),1.38e-08,24.46,8,32,0,10.0,2.0
Fracture (inpo),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),1.23e-09,12.0,15,18,0,27.5,1.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Myeloid Leukemia, Chronic (neop)",1.74e-08,7.83,15,26,0,23.65,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Liver Failure (patf),1.72e-08,7.98,15,71,0,18.17,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Alcoholic Liver Diseases (dsyn),1.72e-08,8.67,15,52,0,19.33,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Secondary malignant neoplasm of liver (neop),1.72e-08,8.75,15,32,0,22.03,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,End stage liver disease (dsyn),1.72e-08,9.16,15,272,0,15.83,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Hepatitis, Autoimmune (dsyn)",7.45e-08,7.96,15,19,0,26.84,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hodgkin Disease (neop),1.6e-06,11.53,15,10,0,16.67,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Prophylactic treatment (topp),1.72e-08,7.69,15,74,0,18.04,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Primary biliary cirrhosis (dsyn),1.81e-08,6.88,15,33,0,21.82,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Amyloidosis (dsyn),3.51e-07,9.69,15,13,0,24.27,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Aneurysm (anab),5.42e-07,7.45,15,19,0,26.84,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Portal vein thrombosis (dsyn),1.72e-08,10.05,15,23,0,24.78,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Decompensated cirrhosis (dsyn),1.54e-06,8.94,15,13,0,24.27,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Congenital heart disease (dsyn),1.72e-08,11.27,15,20,0,26.25,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Therapeutic immunosuppression (topp),2.94e-07,7.26,15,21,0,25.71,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hepatoblastoma (neop),1.72e-08,11.62,15,23,0,24.78,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Myeloproliferative disease (neop),3.49e-06,14.89,15,8,0,12.27,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hilar Cholangiocarcinoma (neop),1.72e-08,11.18,15,23,0,24.78,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),CAUSES,Liver diseases (dsyn),4.23e-08,11.29,15,13,0,24.27,11.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Renal Replacement Therapy (topp),1.74e-08,12.79,15,15,0,30.0,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Dysmyelopoietic Syndromes (neop),1.72e-08,11.91,15,54,0,19.17,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Polycystic liver disease (cgab),1.86e-08,9.88,15,17,0,28.24,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Acute leukemia (neop),1.72e-08,9.56,15,38,0,20.92,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),USES,Ventricular assist device (medd),1.75e-08,11.46,15,16,0,29.06,6.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Sickle Cell Anemia (dsyn),5.56e-08,9.03,15,16,0,29.06,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hepatitis C (dsyn),1.72e-08,8.73,15,36,0,21.25,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Prognosis bad (fndg),1.8e-08,14.36,15,13,0,24.27,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Cystic Fibrosis (dsyn),1.72e-08,9.44,15,25,0,24.0,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,HIV Seropositivity (fndg),1.89e-08,10.36,15,16,0,29.06,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Transplanted organ and tissue status (fndg),1.72e-08,9.66,15,25,0,24.0,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Heart Transplantation (topp),7.56e-08,8.2,15,18,0,27.5,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Leukemia, Lymphocytic, Acute (neop)",1.72e-08,12.02,15,49,0,19.59,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Primary carcinoma of the liver cells (neop),1.72e-08,9.45,15,734,0,15.31,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PREDISPOSES,Graft loss (patf),1.54e-06,8.94,15,13,0,24.27,21.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hematologic Neoplasms (neop),1.72e-08,10.86,15,89,0,17.53,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),USES,Left ventricular assist device (medd),1.75e-08,11.46,15,16,0,29.06,6.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Dialysis procedure (topp),1.72e-08,7.94,15,35,0,21.43,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),USES,Cyclophosphamide (opco),1.72e-08,9.96,15,33,0,21.82,6.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,anemia; profound (dsyn),7.56e-08,8.2,15,18,0,27.5,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Antiviral prophylaxis (topp),3.49e-06,14.89,15,8,0,12.27,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Liver diseases (dsyn),1.72e-08,7.77,15,87,0,17.59,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Cholangiocarcinoma (neop),1.72e-08,8.65,15,40,0,20.62,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Repeat Surgery (topp),2.23e-06,10.1,15,11,0,19.07,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,retransplantation (topp),1.72e-08,11.46,15,32,0,22.03,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Multiple Myeloma (neop),1.72e-08,9.96,15,25,0,24.0,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Liver Cirrhosis (dsyn),1.72e-08,7.48,15,31,0,22.26,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Age (orga),1.72e-08,9.06,15,24,0,24.38,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,End stage renal failure (dsyn),1.72e-08,7.82,15,40,0,20.62,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),AFFECTS,leukemia (neop),1.73e-08,15.11,15,14,0,27.07,7.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hepatoma recurrent (neop),2.09e-08,9.04,15,18,0,27.5,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Leukemia, Myelocytic, Acute (neop)",1.72e-08,12.69,15,115,0,16.96,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Lung Transplantation (topp),1.74e-08,11.63,15,16,0,29.06,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),ISA,Reconstructive Surgical Procedures (topp),4.39e-07,6.15,15,38,0,20.92,5.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hepatorenal Syndrome (dsyn),1.26e-07,8.66,15,16,0,29.06,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hepatopulmonary Syndrome (dsyn),1.72e-08,8.72,15,27,0,23.33,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Myelofibrosis (neop),1.75e-08,15.75,15,13,0,24.27,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Acute alcoholic liver disease (dsyn),9.56e-07,14.14,15,9,0,14.4,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Primary sclerosing cholangitis (dsyn),1.72e-08,7.34,15,53,0,19.25,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Neuroendocrine Tumors (neop),2.38e-08,9.75,15,16,0,29.06,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Aortic Aneurysm, Abdominal (dsyn)",1.72e-08,8.26,15,27,0,23.33,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),compared_with,Dialysis procedure (topp),1.72e-08,10.16,15,21,0,25.71,17.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Diabetic (fndg),1.72e-08,8.32,15,31,0,22.26,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,cohort (humn),1.72e-08,12.28,15,58,0,18.88,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Coronary Arteriosclerosis (dsyn),1.72e-08,9.1,15,25,0,24.0,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Hypertension, Pulmonary (dsyn)",2.37e-06,9.3,15,12,0,21.6,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Hepatitis, Alcoholic (dsyn)",2.18e-08,9.38,15,17,0,28.24,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),AFFECTS,Graft Survival (ortf),1.76e-08,7.82,15,25,0,24.0,7.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Hematopoietic Stem Cell Transplantation (topp),1.72e-08,10.94,15,25,0,24.0,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Donor person (humn),1.72e-08,9.1,15,32,0,22.03,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Biliary Atresia (dsyn),1.72e-08,10.02,15,37,0,21.08,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),USES,Aortic Stents (medd),1.72e-08,9.24,15,26,0,23.65,6.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Hepatitis B (dsyn),4.49e-08,7.54,15,22,0,25.23,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Fibrosis (patf),1.72e-08,8.4,15,134,0,16.68,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Biliary Atresia (dsyn),1.72e-08,8.11,15,47,0,19.79,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Recipient, Transplant (podg)",1.72e-08,8.06,15,59,0,18.81,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),METHOD_OF,Revascularization - action (topp),1.73e-08,9.1,15,22,0,25.23,16.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Liver Cirrhosis, Alcoholic (dsyn)",1.72e-08,7.65,15,33,0,21.82,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Heart failure (dsyn),1.72e-08,8.4,15,35,0,21.43,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,"Liver Failure, Acute (dsyn)",1.72e-08,8.26,15,224,0,16.0,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Treatment Protocols (resa),1.72e-08,9.22,15,51,0,19.41,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Abnormal renal function (patf),2.46e-07,11.94,15,11,0,19.07,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),USES,Stents (medd),1.72e-08,9.0,15,240,0,15.94,6.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Left main coronary artery disease (dsyn),6.2e-07,19.01,15,8,0,12.27,4.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),PRECEDES,Stem cell transplant (topp),1.72e-08,13.28,15,27,0,23.33,22.0
Kidney Transplantation (topp),PRECEDES,Transplantation (topp),TREATS,Chronic liver disease NOS (dsyn),1.72e-08,8.88,15,29,0,22.76,4.0
Life Style (socb),ISA,Behavior (inbe),PROCESS_OF,network (popg),2.21e-06,11.63,355,4,0,4.05,1.0
Leptin|LEP (aapp),ASSOCIATED_WITH,"Sleep Apnea, Obstructive (dsyn)",PREDISPOSES,Cerebrovascular accident (dsyn),5.01e-07,33.2,11,16,0,18.56,8.0
Leptin|LEP (aapp),ASSOCIATED_WITH,"Sleep Apnea, Obstructive (dsyn)",PREDISPOSES,Cardiovascular morbidity (dsyn),1.19e-13,43.42,11,26,0,15.65,8.0
Gastrectomy (topp),compared_with,Roux-en-Y Gastric Bypass (topp),TREATS,"Obesity, Morbid (dsyn)",2.12e-18,31.93,32,53,1,51.32,4.0
olanzapine (orch),ISA,Atypical antipsychotic (phsu),TREATS,Dementia (mobd),1.12e-06,9.25,16,17,0,31.06,4.0
Prescription of prophylactic anticoagulant (topp),USES,Enoxaparin (carb),ISA,"Heparin, Low-Molecular-Weight (carb)",1.02e-06,11.48,8,82,0,8.78,5.0
Prescription of prophylactic anticoagulant (topp),USES,Enoxaparin (carb),higher_than,"Heparin, Low-Molecular-Weight (carb)",1.02e-06,14.32,8,19,0,11.37,6.0
Prescription of prophylactic anticoagulant (topp),USES,Enoxaparin (carb),PREVENTS,Thromboembolism (patf),1.02e-06,12.85,8,38,0,9.68,6.0
Prescription of prophylactic anticoagulant (topp),USES,Enoxaparin (carb),compared_with,"Heparin, Low-Molecular-Weight (carb)",1.02e-06,12.61,8,65,0,8.98,6.0
Metabolic syndrome (dsyn),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",2.2e-14,36.6,22,22,0,44.0,9.0
Metabolic syndrome (dsyn),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,Survivors (humn),1.23e-10,36.03,22,17,0,30.14,1.0
Metabolic syndrome (dsyn),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,cohort (humn),1.29e-08,32.09,22,27,0,39.93,1.0
Metabolic syndrome (dsyn),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,Participant (humn),1.38e-08,35.05,22,15,0,25.23,1.0
Metabolic syndrome (dsyn),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PREDISPOSES,Cardiovascular Diseases (dsyn),1.37e-10,33.25,22,24,0,42.17,9.0
Metabolic syndrome (dsyn),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,Participant (humn),8.91e-14,32.87,22,34,0,36.24,1.0
Metabolic syndrome (dsyn),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",PROCESS_OF,General Population (humn),5.21e-21,34.3,22,40,0,34.1,1.0
Metabolic syndrome (dsyn),COEXISTS_WITH,"Risk factor, cardiovascular (dsyn)",COEXISTS_WITH,End stage renal failure (dsyn),1.22e-09,41.02,22,12,0,18.55,9.0
Impaired cognition (fndg),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),1.31e-07,6.6,32,18,0,28.12,1.0
Snoring (sosy),PREDISPOSES,"Sleep Apnea, Obstructive (dsyn)",PREDISPOSES,Cerebrovascular accident (dsyn),5.01e-07,41.29,12,16,0,21.0,21.0
Snoring (sosy),PREDISPOSES,"Sleep Apnea, Obstructive (dsyn)",PREDISPOSES,Cardiovascular morbidity (dsyn),7.24e-16,51.5,12,26,0,17.54,21.0
"Amino Acids, Branched-Chain (aapp)",ASSOCIATED_WITH,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",4.7e-08,22.72,9,16,0,14.06,8.0
"Amino Acids, Branched-Chain (aapp)",ASSOCIATED_WITH,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),9.4e-07,27.89,9,9,0,18.0,8.0
"Amino Acids, Branched-Chain (aapp)",ASSOCIATED_WITH,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.19e-07,20.27,9,31,0,11.61,8.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),COEXISTS_WITH,Heart failure (dsyn),1.99e-10,77.77,7,15,0,10.27,9.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),1.96e-10,80.25,7,15,0,10.27,18.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),CAUSES,"Kidney Failure, Chronic (dsyn)",2.04e-10,71.75,7,20,0,9.45,11.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),1.95e-10,71.01,7,52,0,7.94,18.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PROCESS_OF,Hospitalized Patients (humn),5.59e-07,69.89,7,15,0,10.27,1.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PROCESS_OF,"Recipient, Transplant (podg)",7.89e-09,69.41,7,21,0,9.33,1.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),CAUSES,End stage renal failure (dsyn),1.95e-10,70.69,7,51,0,7.96,11.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PROCESS_OF,Survivors (humn),7.63e-08,73.0,7,12,0,11.08,1.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),CAUSES,Kidney Failure (dsyn),2.32e-10,75.34,7,15,0,10.27,11.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),CAUSES,Cessation of life (orgf),1.95e-10,72.59,7,43,0,8.14,11.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PREDISPOSES,Myocardial Infarction (dsyn),4.92e-09,72.84,7,14,0,10.5,18.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PREDISPOSES,Cerebrovascular accident (dsyn),1.95e-10,71.01,7,26,0,8.88,18.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PROCESS_OF,General Population (humn),2.9e-10,70.2,7,22,0,9.23,1.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),ISA,Metabolic Diseases (dsyn),1.63e-06,67.38,7,43,0,8.14,5.0
Body mass index procedure (diap),DIAGNOSES,Diabetes Mellitus (dsyn),PROCESS_OF,cohort (humn),1.95e-10,69.84,7,44,0,8.11,1.0
Diabetes Mellitus (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),2.59e-06,14.53,16,9,0,14.06,1.0
Diabetes Mellitus (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (humn),5.8e-11,13.58,16,194,0,17.32,1.0
Diabetes Mellitus (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),3.94e-10,12.31,16,17,0,31.06,1.0
Diabetes Mellitus (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),5.8e-11,13.58,16,29,0,24.83,11.0
Diabetes Mellitus (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),2.57e-10,15.76,16,14,0,26.25,1.0
