metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
lldlc	2589	0.0341813255034732	0.00473703840065067	7.0160772213769e-13	0.0248967302381979	0.0434659207687485	Total cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model1	age + sex
lldlce	2589	0.0287722445445596	0.00361039100227939	2.37098906612724e-15	0.021695878180092	0.0358486109090272	Cholesterol esters in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model1	age + sex
lldlfc	2589	0.00541059870840196	0.001137280512164	2.06798288388205e-06	0.00318152890456052	0.0076396685122434	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model1	age + sex
lldltg	2589	0.00197187249973646	0.0004573257286607	1.68038964516325e-05	0.00107551407156149	0.00286823092791143	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model1	age + sex
mldlp	2589	6.18991917666355e-09	8.09426560751651e-10	2.87502034669694e-14	4.60344311759031e-09	7.77639523573679e-09	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model1	age + sex
mldll	2589	0.0313601633810832	0.00413978704102147	4.95733603554299e-14	0.0232461807806811	0.0394741459814853	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model1	age + sex
mldlpl	2589	0.00733392806859074	0.000837104351798884	3.43126131930576e-18	0.00569320353906493	0.00897465259811655	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model1	age + sex
mldlc	2589	0.0234220284663825	0.00316050860780698	1.69081123830858e-13	0.0172274315950808	0.0296166253376842	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model1	age + sex
mldlce	2589	0.0195239219727452	0.00252322504287193	1.44070069008163e-14	0.0145784008887162	0.0244694430567742	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model1	age + sex
mldlfc	2589	0.00389632840386667	0.000648737388899746	2.16863601808314e-09	0.00262480312162317	0.00516785368611017	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model1	age + sex
mldltg	2589	0.000604080501941192	0.000242916094960632	0.0129529241693041	0.000127964955818353	0.00108019604806403	Triglycerides in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model1	age + sex
sldlp	2589	6.78093745533375e-09	9.78382205284716e-10	5.26575292179118e-12	4.86330833297571e-09	8.69856657769179e-09	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model1	age + sex
sldll	2589	0.0187304721533887	0.00277902315442555	1.94667056467971e-11	0.0132835867707146	0.0241773575360628	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model1	age + sex
sldlpl	2589	0.00413428423654533	0.000658797265157308	4.07329277275719e-10	0.00284304159683701	0.00542552687625365	Phospholipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model1	age + sex
sldlc	2589	0.0132451965732407	0.00203052851765257	8.25957236668012e-11	0.00926536067864166	0.0172250324678397	Total cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model1	age + sex
sldlce	2589	0.0109807888225635	0.0015872997981499	5.75694196658648e-12	0.0078696812181897	0.0140918964269373	Cholesterol esters in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model1	age + sex
sldlfc	2589	0.00226609673839015	0.00045900228859627	8.43816494244177e-07	0.00136645225274146	0.00316574122403884	Free cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model1	age + sex
sldltg	2589	0.00135184282832727	0.000166630335115484	7.56068822678784e-16	0.00102524737150092	0.00167843828515362	Triglycerides in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model1	age + sex
xlhdlp	2589	-5.73751789822682e-08	3.90365734165169e-09	4.98965922475734e-47	-6.50263473719055e-08	-4.97240105926309e-08	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model1	age + sex
xlhdll	2589	-0.058004591174673	0.00394245024148889	4.06543329152299e-47	-0.0657317936479912	-0.0502773887013548	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model1	age + sex
xlhdlpl	2589	-0.0351834128325852	0.00220770030974171	1.29283604180116e-54	-0.0395105054396789	-0.0308563202254914	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model1	age + sex
xlhdlc	2589	-0.0227106844565152	0.00169653387132355	1.45996772108515e-39	-0.0260358908443094	-0.019385478068721	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model1	age + sex
xlhdlce	2589	-0.0152086955009333	0.00119240274079756	3.53236911423549e-36	-0.0175458048728965	-0.0128715861289701	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model1	age + sex
xlhdlfc	2589	-0.0075013708912593	0.000515222380562972	3.26137038693267e-46	-0.00851120675716273	-0.00649153502535588	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model1	age + sex
xlhdltg	2589	-0.000109633278991267	0.000134821499658314	0.416193443808047	-0.000373883418321562	0.000154616860339028	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model1	age + sex
lhdlp	2589	-1.68744998714776e-07	1.00347752534752e-08	2.65914977739419e-60	-1.88413158211587e-07	-1.49076839217965e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model1	age + sex
lhdll	2589	-0.108800196829842	0.00642163707244577	3.84639345855787e-61	-0.121386605491836	-0.0962137881678483	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model1	age + sex
lhdlpl	2589	-0.0465586216426518	0.00288638600580968	7.58169928486333e-56	-0.0522159382140388	-0.0409013050712648	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model1	age + sex
lhdlc	2589	-0.0596635640992038	0.00338828310541955	1.2313829215152e-65	-0.0663045989858261	-0.0530225292125815	Total cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model1	age + sex
lhdlce	2589	-0.0453520038772468	0.00258122973813272	2.27205136590969e-65	-0.0504112141639869	-0.0402927935905067	Cholesterol esters in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model1	age + sex
lhdlfc	2589	-0.014313104982517	0.000808888869110009	3.16423173170596e-66	-0.0158985271659726	-0.0127276827990614	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model1	age + sex
lhdltg	2589	-0.00257820148821641	0.000249457933636067	1.45839198169824e-24	-0.0030671390381431	-0.00208926393828972	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model1	age + sex
mhdlp	2589	-5.58801109625193e-08	1.00925838865575e-08	3.39181320692825e-08	-7.5661575380172e-08	-3.60986465448666e-08	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model1	age + sex
mhdll	2589	-0.0257629580184926	0.00439826789709087	5.29385811646596e-09	-0.0343835630967907	-0.0171423529401945	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model1	age + sex
mhdlpl	2589	-0.0108718216760963	0.00196613041652876	3.53224191317199e-08	-0.0147254372924927	-0.00701820605969993	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model1	age + sex
mhdlc	2589	-0.0175132573926115	0.00242226510439432	6.32604520120605e-13	-0.0222608969972244	-0.0127656177879986	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model1	age + sex
mhdlce	2589	-0.0139275563635326	0.00189917755138215	2.98560491925077e-13	-0.0176499443642416	-0.0102051683628236	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model1	age + sex
mhdlfc	2589	-0.00358575514812156	0.000527577930423308	1.32474950480682e-11	-0.00461980789175124	-0.00255170240449188	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model1	age + sex
mhdltg	2589	0.00262685716808595	0.000260574734683722	1.80867927130616e-23	0.00211613068810585	0.00313758364806605	Triglycerides in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model1	age + sex
shdlp	2589	4.46720789491459e-08	1.70168394411275e-08	0.00871162528657519	1.1319073644536e-08	7.80250842537558e-08	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model1	age + sex
shdll	2589	0.00858217682291735	0.00387616021569101	0.026909383559482	0.000984902800162969	0.0161794508456717	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model1	age + sex
shdlpl	2589	0.00303101991639255	0.00176383679143286	0.0858390004124348	-0.000426100194815855	0.00648814002760096	Phospholipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model1	age + sex
shdlc	2589	0.00200921179131332	0.00243717161546182	0.409786624356103	-0.00276764457499185	0.00678606815761849	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	Total cholesterol	no	whr	young_adults	model1	age + sex
shdlce	2589	0.00206966870964605	0.00213910729485601	0.333365405132246	-0.00212298158827173	0.00626231900756383	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model1	age + sex
shdlfc	2589	-5.97851788526024e-05	0.00037130713055184	0.872095947536697	-0.000787547154734209	0.000667976797029004	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model1	age + sex
shdltg	2589	0.00353701117049422	0.000209668830604787	1.17740219881572e-60	0.00312606026250884	0.0039479620784796	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model1	age + sex
xxlvldlplpct	2589	0.445887903745174	0.349546294288211	0.202204841253204	-0.23922283305972	1.13099864055007	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
xxlvldlcpct	2589	0.5941491318586	0.501349302948332	0.236086789782167	-0.388495501920131	1.57679376563733	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
xxlvldlcepct	2589	0.0914502610266701	0.340156739069719	0.788068556255643	-0.575256947549979	0.758157469603319	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
xxlvldlfcpct	2589	0.502757053216194	0.168703804291032	0.00290823865348597	0.172097596805771	0.833416509626617	Free cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
xxlvldltgpct	2589	-1.03999162155122	0.60219419222314	0.0842864516625884	-2.22029223830857	0.140308995206134	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	Ratio	yes	whr	young_adults	model1	age + sex
xlvldlplpct	2589	0.909517843547702	0.448584984786399	0.0427110221446335	0.0302912733663599	1.78874441372904	Phospholipids in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
xlvldlcpct	2589	0.219952464209067	0.56744289840762	0.698328855728295	-0.892235616669868	1.332140545088	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
xlvldlcepct	2589	-0.0207487841118339	0.344491575819137	0.951976977744145	-0.695952272717342	0.654454704493675	Cholesterol esters in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
xlvldlfcpct	2589	0.240648947293428	0.231088057628981	0.297799685258692	-0.212283645659375	0.693581540246231	Free cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
xlvldltgpct	2589	-1.12936688972595	0.67951102936738	0.0966282496329506	-2.46120850728601	0.202474727834115	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
lvldlplpct	2589	0.154647160950564	0.240205174067711	0.519753959484193	-0.31615498022215	0.625449302123278	Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
lvldlcpct	2589	0.904392062162111	0.378582887726753	0.0169707827254193	0.162369602217675	1.64641452210655	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
lvldlcepct	2589	-0.0134275325024264	0.249707696193705	0.957120174664709	-0.502854617042088	0.475999552037235	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
lvldlfcpct	2589	0.917831305575745	0.152596862071994	2.05649648423105e-09	0.618741455914637	1.21692115523685	Free cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
lvldltgpct	2589	-1.0590456767563	0.390149942118189	0.0066825243391294	-1.82373956330795	-0.29435179020465	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
mvldlplpct	2589	-0.241334772975982	0.0470741802093016	3.16685055277386e-07	-0.333600166186213	-0.149069379765751	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
mvldlcpct	2589	-0.130492000535523	0.0965215439549757	0.17651058105219	-0.319674226687275	0.0586902256162294	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
mvldlcepct	2589	-0.459514065167855	0.0869409357084761	1.35938808279987e-07	-0.629918299156468	-0.289109831179242	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model1	age + sex
