metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description	model_exposure	exposure_model
idlce	1762	0.012333721659646	0.00230254555152602	9.60271738404798e-08	0.007820732378655	0.016846710940637	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idlce	1762	0.0165885575528783	0.00290728282993824	1.3561096919642e-08	0.0108902832061993	0.0222868318995572	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bf	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
idlce	2589	0.0181464745668506	0.00225856304069694	1.41435548178541e-15	0.0137196910070846	0.0225732581266166	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idlce	2589	0.0200407958431447	0.00253409696815737	3.82836156337336e-15	0.0150739657855563	0.0250076259007331	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
idlce	2589	0.0269781699456293	0.00257910895459573	4.14467169232097e-25	0.0219231163946217	0.0320332234966369	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bf	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
idlce	3505	0.0141857581407618	0.00221194814877491	1.61545941868711e-10	0.00985033976916298	0.0185211765123606	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idlce	3505	0.0180698001732051	0.00214628931044029	5.46160752218941e-17	0.0138630731247421	0.0222765272216681	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
idlce	3505	0.0187593570403719	0.00211662939374167	1.21779037993523e-18	0.0146107634286382	0.0229079506521056	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
idlce	588	0.0112128596643676	0.00430833836690925	0.00948907817754387	0.00276851646522547	0.0196572028635097	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adolescents	model3	physical activity	model3_bmi	bmi_model3
idlce	588	0.0140424389234578	0.00552991472979781	0.0113660380803412	0.00320380605305409	0.0248810717938615	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bf	adolescents	model3	physical activity	model3_bf	bf_model3
idlce	575	0.0210205121206208	0.0055391653357558	0.000163602066480692	0.0101637480625394	0.0318772761787022	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	young_adults	model3	physical activity	model3_bmi	bmi_model3
idlce	575	0.0166919747609468	0.00555192559399557	0.00275959000011891	0.00581020059671548	0.0275737489251781	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	young_adults	model3	physical activity	model3_whr	whr_model3
idlce	575	0.0249994579466141	0.00611308338971995	4.94879677906289e-05	0.013017814502763	0.0369811013904652	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bf	young_adults	model3	physical activity	model3_bf	bf_model3
idlce	2981	0.0126259897793232	0.00240189450456698	1.5705942734599e-07	0.00791827655037192	0.0173337030082745	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model3	physical activity	model3_bmi	bmi_model3
idlce	2981	0.0160012005258397	0.00233878917990507	9.46675781706804e-12	0.0114171737332258	0.0205852273184536	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	whr	adults	model3	physical activity	model3_whr	whr_model3
idlce	2981	0.0178553264361319	0.00229195923972023	9.15708616668502e-15	0.0133630863262802	0.0223475665459835	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bf	adults	model3	physical activity	model3_bf	bf_model3
idlfc	4450	-0.000704113289342172	0.000629731427317365	0.263577522473187	-0.00193838688688421	0.000530160308199863	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	children	model1	age + sex	model1_bmi	bmi_model1
idlfc	4450	-0.0015873140739421	0.000631715168185543	0.0120160462091767	-0.00282547580358576	-0.000349152344298436	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	children	model1	age + sex	model1_whr	whr_model1
idlfc	4450	-0.000613408233875436	0.000620449781619894	0.322887774554478	-0.00182948980585043	0.000602673338099556	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	children	model1	age + sex	model1_bf	bf_model1
idlfc	1762	0.000684289434311735	0.000903568192290299	0.448960211587851	-0.00108670422257725	0.00245528309120072	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adolescents	model1	age + sex	model1_bmi	bmi_model1
idlfc	1762	0.0021014785926806	0.00117237697288959	0.0732257653905392	-0.000196380274182997	0.0043993374595442	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	adolescents	model1	age + sex	model1_bf	bf_model1
idlfc	2589	0.00366381581095725	0.000872362542498328	2.76099025250559e-05	0.00195398522766053	0.00537364639425397	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	young_adults	model1	age + sex	model1_bmi	bmi_model1
idlfc	2589	0.00390268964274688	0.000983247359898316	7.4084165217176e-05	0.00197552481734618	0.00582985446814758	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model1	age + sex	model1_whr	whr_model1
idlfc	2589	0.00644864642950966	0.000998971882008482	1.28554399666198e-10	0.00449066154077304	0.00840663131824628	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	young_adults	model1	age + sex	model1_bf	bf_model1
idlfc	3505	0.0026246694707661	0.000894812650821094	0.00337658988632969	0.000870836675156756	0.00437850226637544	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex	model1_bmi	bmi_model1
idlfc	3505	0.00406533203178381	0.000875259809261019	3.53071557783493e-06	0.00234982280563221	0.00578084125793541	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	adults	model1	age + sex	model1_whr	whr_model1
idlfc	3505	0.00482309674079237	0.000857635499392175	2.01538978995652e-08	0.00314213116198371	0.00650406231960103	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	adults	model1	age + sex	model1_bf	bf_model1
idlfc	4450	-0.000106188944909598	0.000720701112172359	0.882869422221231	-0.00151876312476742	0.00130638523494823	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idlfc	4450	-0.00159219988249098	0.000631538659140455	0.0117321023253797	-0.00283001565440627	-0.000354384110575688	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
idlfc	4450	-7.45953063851416e-05	0.000690659258794192	0.913995851627743	-0.00142828745362176	0.00127909684085147	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
idlfc	1762	0.00164669502718449	0.000954849764361341	0.0847831022611466	-0.000224810510963738	0.00351820056533272	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idlfc	1762	0.00305770375083692	0.00120575051465953	0.0113009298756607	0.000694432742104241	0.0054209747595696	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
idlfc	2589	0.00368623791143886	0.000883161831819137	3.09323217566215e-05	0.00195524072107335	0.00541723510180437	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idlfc	2589	0.00399343052738016	0.000990750963276349	5.72173754275025e-05	0.00205155863935852	0.0059353024154018	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
idlfc	2589	0.00650974909978798	0.00101236787866817	1.51279359080218e-10	0.00452550805759837	0.00849399014197759	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
idlfc	3505	0.00230567702978771	0.000912764396007971	0.0115795056415772	0.000516658813612087	0.00409469524596333	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idlfc	3505	0.00390527068222786	0.000887743582030283	1.11942458508613e-05	0.00216529326144851	0.00564524810300721	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
idlfc	3505	0.00465997106102826	0.000875297772397617	1.07981652005255e-07	0.00294438742712893	0.00637555469492759	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
idlfc	588	0.00145801277898322	0.00178615909796342	0.414673523575321	-0.00204285905302508	0.00495888461099152	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adolescents	model3	physical activity	model3_bmi	bmi_model3
idlfc	588	0.0022279403009914	0.00229141469135638	0.331307810511328	-0.0022632324940671	0.0067191130960499	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	adolescents	model3	physical activity	model3_bf	bf_model3
idlfc	575	0.00429489063449669	0.00217050957272146	0.0483278733558926	4.06918719626295e-05	0.00854908939703075	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	young_adults	model3	physical activity	model3_bmi	bmi_model3
idlfc	575	0.00318774782858696	0.00216879062150095	0.142163160160822	-0.0010630817895549	0.00743857744672882	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	young_adults	model3	physical activity	model3_whr	whr_model3
idlfc	575	0.00553433545415901	0.00239721068588701	0.0213214303789956	0.000835802509820472	0.0102328683984976	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	young_adults	model3	physical activity	model3_bf	bf_model3
idlfc	2981	0.00182512472863534	0.000993419217234412	0.066277910098319	-0.000121976937144108	0.00377222639441479	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model3	physical activity	model3_bmi	bmi_model3
idlfc	2981	0.00339040143491	0.000968962523255423	0.00047386014383827	0.00149123488932937	0.00528956798049063	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	whr	adults	model3	physical activity	model3_whr	whr_model3
idlfc	2981	0.00440089424205045	0.000950277024716077	3.79213640547583e-06	0.00253835127360694	0.00626343721049396	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	adults	model3	physical activity	model3_bf	bf_model3
idll	4450	0.0040309795403626	0.00298317516759053	0.1766879695335	-0.00181604378811484	0.00987800286884004	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bmi	children	model1	age + sex	model1_bmi	bmi_model1
idll	4450	-0.000635978834434653	0.00299487530208043	0.831839280371662	-0.0065059344265123	0.00523397675764299	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	whr	children	model1	age + sex	model1_whr	whr_model1
idll	4450	0.0041797498296313	0.00293905088364906	0.155054970476155	-0.00158078990232086	0.00994028956158346	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bf	children	model1	age + sex	model1_bf	bf_model1
idll	1762	0.0114322638580754	0.00450729010271456	0.011285952257445	0.00259797525675486	0.0202665524593959	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bmi	adolescents	model1	age + sex	model1_bmi	bmi_model1
idll	1762	0.0196047842945988	0.00584460765450557	0.000812466023445567	0.00814935329176788	0.0310602152974297	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bf	adolescents	model1	age + sex	model1_bf	bf_model1
idll	2589	0.0327730016264037	0.00450003489703959	4.31849180353877e-13	0.0239529332282061	0.0415930700246013	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bmi	young_adults	model1	age + sex	model1_bmi	bmi_model1
idll	2589	0.0356069229766526	0.00507383843581633	2.86913033760641e-12	0.0256621996424526	0.0455516463108526	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	whr	young_adults	model1	age + sex	model1_whr	whr_model1
idll	2589	0.0493920500021931	0.00513869831649204	1.62507165438812e-21	0.0393202013018687	0.0594638987025175	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bf	young_adults	model1	age + sex	model1_bf	bf_model1
idll	3505	0.0313524314425448	0.00451071326443324	4.31793997990486e-12	0.0225114334442557	0.0401934294408339	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex	model1_bmi	bmi_model1
idll	3505	0.0394368469680698	0.00440049811229539	5.08025717055863e-19	0.0308118706679708	0.0480618232681688	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	whr	adults	model1	age + sex	model1_whr	whr_model1
idll	3505	0.0399729677039064	0.00431471844748778	3.3339075867101e-20	0.0315161195468303	0.0484298158609824	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bf	adults	model1	age + sex	model1_bf	bf_model1
idll	4450	0.00745690031438335	0.00341378622899803	0.0289887026616119	0.000765879305547211	0.0141479213232195	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idll	4450	-0.000646040283944939	0.00299516750291268	0.82923601459911	-0.00651656858965379	0.00522448802176391	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	whr	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
idll	4450	0.00700791250450744	0.00327154880969222	0.0322414042803919	0.000595676837510689	0.0134201481715042	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bf	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
idll	1762	0.016523952105963	0.00476133117672447	0.000532168923945219	0.00719174299958304	0.025856161212343	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
idll	1762	0.0243513660066517	0.00601092342393798	5.31826938036421e-05	0.0125699560957333	0.0361327759175701	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bf	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
