metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
sldltgpct	2589	0.0470645709161926	0.0411598148844116	0.252953969681966	-0.0336086662572541	0.127737808089639	Triglycerides in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlplpct	2589	-2.35373510758241	0.269537143065546	4.38985195662742e-18	-2.88202790799088	-1.82544230717394	Phospholipids in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlcpct	2589	0.943363821595279	0.239913472130368	8.64229948949132e-05	0.473133416219758	1.4135942269708	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlcepct	2589	1.60758269677986	0.258111057629075	5.4886690712909e-10	1.10168502382687	2.11348036973285	Cholesterol esters in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlfcpct	2589	-0.664141756860012	0.059030873610524	1.05650968604127e-28	-0.779842269136639	-0.548441244583385	Free cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdltgpct	2589	1.41043695903454	0.113058282694415	9.99608217093437e-35	1.18884272495349	1.63203119311559	Triglycerides in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlplpct	2589	1.54734262568473	0.107338745306532	2.27560929969231e-45	1.33695868488393	1.75772656648553	Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlcpct	2589	-2.25844882509743	0.114645103265686	1.35066663917056e-80	-2.48315322749817	-2.03374442269669	Total cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlcepct	2589	-1.4197649288566	0.0821066427610106	1.78191196852911e-63	-1.58069394866818	-1.25883590904502	Cholesterol esters in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlfcpct	2589	-0.838679964354708	0.0387484537189185	1.31662495549577e-95	-0.914626933643788	-0.762732995065628	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdltgpct	2589	0.711068392723374	0.0861147986328191	2.3509151477916e-16	0.542283387403049	0.879853398043699	Triglycerides in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlplpct	2589	0.101907763966244	0.0215359458514673	2.34323013437685e-06	0.0596973100973681	0.14411821783512	Phospholipids in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlcpct	2589	-0.542449209497914	0.0464510490537798	9.66474682830989e-31	-0.633493265643322	-0.451405153352506	Total cholesterol in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlcepct	2589	-0.396448544325347	0.0384316099091794	1.77531203215129e-24	-0.471774499747339	-0.321122588903355	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlfcpct	2589	-0.14597226311377	0.0149418453247593	3.67035016275545e-22	-0.175258279950298	-0.116686246277242	Free cholesterol in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdltgpct	2589	0.440612361824211	0.0301021338519597	1.14245408536356e-46	0.38161217947437	0.499612544174052	Triglycerides in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlplpct	2589	-0.197957768365846	0.0722758104661231	0.00620644689879793	-0.339618356879447	-0.0562971798522447	Phospholipids in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlcpct	2589	-0.0834656581296546	0.0839107178779254	0.319977331941429	-0.247930665170388	0.0809993489110792	Total cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlcepct	2589	0.00059910262952757	0.0903688219053627	0.994710952907001	-0.176523788304983	0.177721993564038	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlfcpct	2589	-0.0842281138014047	0.00881142803780753	2.6660323618154e-21	-0.101498512755507	-0.0669577148473019	Free cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdltgpct	2589	0.281475876928665	0.0202114400781305	1.45486909312556e-42	0.241861454375529	0.321090299481801	Triglycerides in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
vldld	2589	0.409117425009446	0.0249068273884096	9.57300608381442e-58	0.360300043328163	0.457934806690729	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	VLDL particles size	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ldld	2589	-0.0153913935778343	0.00426754953827977	0.00031610297623054	-0.0237557906728626	-0.00702699648280595	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdld	2589	-0.0861287602738873	0.00500112676257435	5.26975401202435e-63	-0.095930968728533	-0.0763265518192416	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
serumc	2589	0.0728633152663154	0.0192121184286433	0.000152515065118477	0.0352075631461745	0.110519067386456	Serum total cholesterol (mmol/l)	Cholesterol	Cholesterol	Total cholesterol (mmol/l)	Total C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
vldlc	2589	0.0720402845888491	0.00402591403623796	1.34172717900302e-67	0.0641494930778227	0.0799310760998755	Total cholesterol in VLDL (mmol/l)	Cholesterol	Cholesterol	VLDL cholesterol (mmol/l)	VLDL C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
remnantc	2589	0.0960755884072939	0.0069464464473781	5.03691082346802e-42	0.0824605533704328	0.109690623444155	Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)	Cholesterol	Cholesterol	Remnant cholesterol (mmol/l)	Remnant C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ldlc	2589	0.0708930903790579	0.00992429763339128	1.17925788306995e-12	0.051441467017611	0.0903447137405048	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdlc	2589	-0.0941124659819648	0.00705205227510432	2.45621563841698e-39	-0.107934488441169	-0.0802904435227603	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdl2c	2589	-0.0897958030784046	0.00637940187530199	2.06343413177746e-43	-0.102299430753997	-0.0772921754028127	Total cholesterol in HDL2 (mmol/l)	Cholesterol	Cholesterol	HDL2 cholesterol (mmol/l)	HDL2 C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdl3c	2589	-0.00430343233038299	0.000804817107434134	9.72101257912962e-08	-0.00588087386095389	-0.00272599079981209	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	HDL3 C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
estc	2589	0.0524225694620048	0.0137168780586805	0.000135633013259224	0.025537488466991	0.0793076504570186	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	Esterified C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
freec	2589	0.0204495343599009	0.00555931727457731	0.000239471419575906	0.00955327250172937	0.0313457962180724	Free cholesterol (mmol/l)	Cholesterol	Cholesterol	Free cholesterol (mmol/l)	Free C	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
serumtg	2589	0.151833562683722	0.00848107333977983	1.17155278225493e-67	0.135210658937754	0.16845646642969	Serum total triglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
vldltg	2589	0.14068614567448	0.00724668738803425	1.77397085076828e-78	0.126482638393933	0.154889652955027	Triglycerides in VLDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	VLDL triglycerides (mmol/l)	VLDL triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ldltg	2589	0.00381698288444056	0.000860410748081749	9.53817919930093e-06	0.00213057781820033	0.00550338795068079	Triglycerides in LDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	LDL triglycerides (mmol/l)	LDL triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdltg	2589	0.00343042654352293	0.000663664560525146	2.53468021749862e-07	0.00212964400489364	0.00473120908215222	Triglycerides in HDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	HDL triglycerides (mmol/l)	HDL triglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
totpg	2589	0.00237667692639591	0.00742914262773689	0.74906040922307	-0.0121844426239684	0.0169377964767602	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphoglycerides (mmol/l)	Phosphoglycerides	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
tgpg	2589	0.0707298259408414	0.00430845503624284	1.10142484631594e-57	0.0622852540698054	0.0791743978118774	Ratio of triglycerides to phosphoglycerides ratio (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Triglycerides phosphoglycerides ratio (%)	Ratio	yes	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
pc	2589	0.0232409362039155	0.00814335662261215	0.00435200537315591	0.00727995722359568	0.0392019151842353	Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sm	2589	-0.000177416887267695	0.00157860843302827	0.910524384144998	-0.0032714894160031	0.00291665564146771	Sphingomyelins (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Sphingomyelins (mmol/l)	Sphingomyelins	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
totcho	2589	0.00602224589707761	0.00896141940792068	0.501631599102662	-0.0115421361424469	0.0235866279366021	Total cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Cholines (mmol/l)	Cholines	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
apoa1	2589	-0.0356085169822858	0.00451268392189288	4.39749609586721e-15	-0.0444533774691958	-0.0267636564953758	Apolipoprotein A-I (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein A-I (g/l)	Apolipoprotein A-I	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
apob	2589	0.0501320817253628	0.00357304625426008	3.73709667334867e-43	0.043128911067013	0.0571352523837126	Apolipoprotein B (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein B (g/l)	Apolipoprotein B	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
apobapoa1	2589	0.0479341316360175	0.00238027194150935	6.81506904172372e-84	0.0432687986306592	0.0525994646413758	Ratio of apolipoprotein B to apolipoprotein A-I	Apolipoproteins	Apolipoproteins	Apolipoprotein B/A-I (g/l)	Apolipoprotein B/A-I	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
totfa	2589	0.386539234380328	0.0457764651142813	5.03774488408594e-17	0.296817362756337	0.476261106004319	Total fatty acids (mmol/l)	Fatty acids	Fatty acids	Total fatty acids (mmol/l)	Total fatty acids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
unsat	2589	-0.00969666110926165	0.00126251214395009	2.2341634373634e-14	-0.0121711849114038	-0.00722213730711947	Estimated degree of unsaturation	Fatty acids	Fatty acids	Degree of unsaturation	Degree of unsaturation	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
